loss_fn	wavetable	mod_type	reference	ref_amount	mod_sig	amount	is_reference	ref_shift	distance
mss_rev	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	525.3302001953125
mss_rev	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mss_rev	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	177.92208862304688
mss_rev	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	296.0169372558594
mss_rev	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	389.99639892578125
mss_rev	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	464.4734191894531
mss_rev	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mss_rev	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	636.420654296875
mss_rev	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	600.3316650390625
mss_rev	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	602.25732421875
mss_rev	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	605.22265625
mss_rev	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mss_rev	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	376.4513854980469
mss_rev	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	556.7140502929688
mss_rev	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	653.794677734375
mss_rev	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	694.13232421875
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	90.26873779296875
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	163.63499450683594
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	225.82583618164062
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	294.619140625
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	439.1026611328125
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	420.68878173828125
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	420.48370361328125
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	422.0386657714844
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	256.0653076171875
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	382.46722412109375
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	456.28424072265625
mss_rev	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	491.81585693359375
mss_rev	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mss_rev	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	84.2840805053711
mss_rev	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	159.44357299804688
mss_rev	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	228.3472900390625
mss_rev	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	289.207763671875
mss_rev	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mss_rev	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	416.6915283203125
mss_rev	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	402.5886535644531
mss_rev	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	398.6741027832031
mss_rev	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	398.33148193359375
mss_rev	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mss_rev	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	218.46524047851562
mss_rev	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	357.8275451660156
mss_rev	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	431.0732116699219
mss_rev	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	460.070556640625
mss_rev	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mss_rev	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	228.22555541992188
mss_rev	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	288.9924011230469
mss_rev	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	329.0977478027344
mss_rev	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	358.114990234375
mss_rev	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mss_rev	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	427.5489196777344
mss_rev	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	424.1443176269531
mss_rev	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	427.66522216796875
mss_rev	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	427.9444580078125
mss_rev	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mss_rev	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	344.5218505859375
mss_rev	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	402.51507568359375
mss_rev	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	441.8671569824219
mss_rev	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	455.5113220214844
mss_rev	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mss_rev	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	54.399051666259766
mss_rev	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	108.59675598144531
mss_rev	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	166.57757568359375
mss_rev	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	231.38645935058594
mss_rev	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mss_rev	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	333.25
mss_rev	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	348.362060546875
mss_rev	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	348.171630859375
mss_rev	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	348.6737976074219
mss_rev	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mss_rev	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	199.06777954101562
mss_rev	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	321.14208984375
mss_rev	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	372.5951843261719
mss_rev	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	390.2249755859375
mfcc	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	1.1568759679794312
mfcc	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	1.8930742740631104
mfcc	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	2.633641242980957
mfcc	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	3.25465726852417
mfcc	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	4.071968078613281
mfcc	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	4.033946990966797
mfcc	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	4.441819190979004
mfcc	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	4.935691833496094
mfcc	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	2.446263074874878
mfcc	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	3.510270595550537
mfcc	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	4.049912929534912
mfcc	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	4.344136714935303
mfcc	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	1.000311255455017
mfcc	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	1.814387559890747
mfcc	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	2.6048548221588135
mfcc	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	3.3265483379364014
mfcc	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	4.659512519836426
mfcc	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	4.205788612365723
mfcc	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	4.255825042724609
mfcc	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	4.298608779907227
mfcc	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	2.4476122856140137
mfcc	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	3.928272008895874
mfcc	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	4.712362289428711
mfcc	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	5.090165138244629
mfcc	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.48267680406570435
mfcc	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.8491019606590271
mfcc	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	1.1892553567886353
mfcc	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	1.538069248199463
mfcc	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	2.2384109497070312
mfcc	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	2.2248919010162354
mfcc	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	2.21848201751709
mfcc	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	2.2339560985565186
mfcc	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	1.2596325874328613
mfcc	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	2.02117919921875
mfcc	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	2.4781277179718018
mfcc	richness_real__filter__acid_saw__46_1024__inverted	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	2.670644998550415
mfcc	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	1.1484860181808472
mfcc	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	2.1540334224700928
mfcc	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	2.867659091949463
mfcc	richness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	3.4441065788269043
mfcc	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	4.540812015533447
mfcc	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	4.56470251083374
mfcc	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	4.407006740570068
mfcc	richness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	4.2645978927612305
mfcc	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	2.5399553775787354
mfcc	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	3.934481620788574
mfcc	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	4.874658584594727
mfcc	richness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	5.29615592956543
mfcc	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.6742604970932007
mfcc	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.8103047013282776
mfcc	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.8935217261314392
mfcc	warmth_real__vintage__logue_saw__166_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.9273241758346558
mfcc	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	1.0859577655792236
mfcc	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	1.0328549146652222
mfcc	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	1.0436439514160156
mfcc	warmth_real__vintage__logue_saw__166_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	1.027750849723816
mfcc	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.8582308888435364
mfcc	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.971634030342102
mfcc	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	1.0766574144363403
mfcc	warmth_real__vintage__logue_saw__166_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	1.124470591545105
mfcc	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
mfcc	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.06944593042135239
mfcc	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.09982715547084808
mfcc	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.14804702997207642
mfcc	warmth_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.21521490812301636
mfcc	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
mfcc	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	0.32052546739578247
mfcc	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	0.3856664001941681
mfcc	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	0.39166247844696045
mfcc	warmth_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	0.38835254311561584
mfcc	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
mfcc	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.22676490247249603
mfcc	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.345581591129303
mfcc	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	0.41177189350128174
mfcc	warmth_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	0.4389091432094574
scat1d	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.0010773182148113847
scat1d	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.0021559696178883314
scat1d	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.0030179638415575027
scat1d	brightness_real__harmonics__synced_sines__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.003798968158662319
scat1d	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	0.003801207523792982
scat1d	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	0.004222757648676634
scat1d	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	0.005168984178453684
scat1d	brightness_real__harmonics__synced_sines__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	0.005872384645044804
scat1d	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
scat1d	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.001208796165883541
scat1d	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.0022120815701782703
scat1d	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	0.002923177322372794
scat1d	brightness_real__harmonics__synced_sines__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	0.0033672566059976816
scat1d	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.0010184281272813678
scat1d	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.001914446009323001
scat1d	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.0027743305545300245
scat1d	brightness_synthetic__256_1024	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.0035146160516887903
scat1d	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
scat1d	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_0.50hz	0.5	False	0	0.00384781532920897
scat1d	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_1.00hz	1.0	False	0	0.004018559120595455
scat1d	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_2.00hz	2.0	False	0	0.004851624369621277
scat1d	brightness_synthetic__256_1024	freq	freq_0.25hz	0.25	freq_4.00hz	4.0	False	0	0.005655545275658369
scat1d	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.000	0.0	True	0	0.0
scat1d	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.125	0.125	False	0	0.0011143859010189772
scat1d	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.250	0.25	False	0	0.0020939998794347048
scat1d	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.375	0.375	False	0	0.0028088008984923363
scat1d	brightness_synthetic__256_1024	reg	reg_1.00hz_0.000	0.0	reg_1.00hz_0.500	0.5	False	0	0.003267768071964383
scat1d	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.10	0.1	True	0	0.0
scat1d	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.30	0.3	False	0	0.0004615472862496972
scat1d	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.50	0.5	False	0	0.0009797316743060946
scat1d	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.70	0.7	False	0	0.0014849691651761532
scat1d	richness_real__filter__acid_saw__46_1024__inverted	amp	amp_1.00hz_0.10	0.1	amp_1.00hz_0.90	0.9	False	0	0.002105346880853176
scat1d	richness_real__filter__acid_saw__46_1024__inverted	freq	freq_0.25hz	0.25	freq_0.25hz	0.25	True	0	0.0
