wavetable_name,loud_mean,loud_std,loud_range,loud_entropy,loud_spectral_entropy,loud_max,loud_min,loud_total_variation,loud_turning_points,cent_mean,cent_std,cent_range,cent_entropy,cent_spectral_entropy,cent_max,cent_min,cent_total_variation,cent_turning_points,flat_mean,flat_std,flat_range,flat_entropy,flat_spectral_entropy,flat_max,flat_min,flat_total_variation,flat_turning_points,warmth_mean,warmth_std,warmth_range,warmth_entropy,warmth_spectral_entropy,warmth_max,warmth_min,warmth_total_variation,warmth_turning_points,richness_mean,richness_std,richness_range,richness_entropy,richness_spectral_entropy,richness_max,richness_min,richness_total_variation,richness_turning_points
instrument__finger_off__108_1024.pt,-29.06649398803711,6.714754581451416,27.487266540527344,0.896665096282959,0.7880160808563232,-8.20611572265625,-35.693382263183594,0.4321824312210083,0.2641509473323822,9.512799263000488,0.21216225624084473,1.8429651260375977,0.9582933783531189,0.8683730363845825,11.077837944030762,9.234872817993164,0.08152135461568832,0.5943396091461182,-112.97716522216797,2.958205223083496,19.940345764160156,0.9805775284767151,0.7441023588180542,-99.98538208007812,-119.92572784423828,1.3125710487365723,0.6037735939025879,0.20684050023555756,0.12600864470005035,0.5117464661598206,0.9317421913146973,0.7517915964126587,0.5570127367973328,0.04526626691222191,0.011846199631690979,0.30188679695129395,9.435185432434082,8.099005699157715,60.0,0.8694788813591003,0.9074167013168335,63.0,3.0,1.0467289686203003,0.18867924809455872
basics__5th_brutal__233_1024.pt,-5.688008785247803,0.9763087630271912,3.716179847717285,0.9849227666854858,0.4162728190422058,-4.726049423217773,-8.442229270935059,0.025915656238794327,0.0476190485060215,12.863768577575684,0.038690824061632156,0.11423397064208984,0.9430094957351685,0.6237083077430725,12.927270889282227,12.813036918640137,0.0036993890535086393,0.649350643157959,-46.509456634521484,0.8508729338645935,4.02777099609375,0.9845782518386841,0.5749364495277405,-44.596405029296875,-48.624176025390625,0.16351129114627838,0.5541125535964966,0.9397525191307068,0.005505954381078482,0.03753507137298584,0.9859035015106201,0.8022639155387878,0.9625412821769714,0.9250062108039856,0.004933762364089489,0.6709956526756287,75.16309356689453,5.883130073547363,32.0,0.9836791753768921,0.6867250800132751,93.0,61.0,2.2974138259887695,0.5584415793418884
harmonics__sines_1__16_1024.pt,-10.482014656066895,0.5566273331642151,2.484832763671875,0.9425928592681885,0.7922421097755432,-8.980226516723633,-11.465059280395508,0.47597840428352356,0.7142857313156128,8.209747314453125,0.8871691823005676,2.6505613327026367,0.9127353429794312,0.7357672452926636,9.46646785736084,6.815906524658203,0.18003660440444946,0.1428571492433548,-159.6810302734375,0.08334001898765564,0.3021240234375,0.9477580189704895,0.703716516494751,-159.55821228027344,-159.86033630371094,0.02974344976246357,0.3571428656578064,0.8897114992141724,0.13533705472946167,0.3103076219558716,0.8974149227142334,0.6960662007331848,0.9884604215621948,0.6781527996063232,0.044260844588279724,0.5,2.375,0.8062257766723633,3.0,0.9386104345321655,0.7768116593360901,4.0,1.0,0.46666666865348816,0.0714285746216774
complex__verbed__256_1024.pt,-9.934324264526367,1.1972324848175049,6.129549026489258,0.9862169027328491,0.7774266004562378,-7.032793998718262,-13.16234302520752,0.8025224804878235,0.6417322754859924,12.337064743041992,0.2039695382118225,0.9371671676635742,0.9814745187759399,0.682548999786377,12.80458927154541,11.867422103881836,0.07776258885860443,0.5984252095222473,-82.28147888183594,14.626254081726074,56.30641555786133,0.9819397330284119,0.5933711528778076,-61.556888580322266,-117.8633041381836,2.5836880207061768,0.6496062874794006,0.548572838306427,0.0631147101521492,0.3198220431804657,0.9850667715072632,0.7255104780197144,0.707022488117218,0.3872004449367523,0.02879372425377369,0.6338582634925842,98.3828125,44.56801223754883,162.0,0.9619433283805847,0.6251528859138489,187.0,25.0,5.819607734680176,0.4724409580230713
filter__sweep_2__256_1024.pt,-13.460773468017578,2.0485668182373047,7.302668571472168,0.9387677907943726,0.6311411261558533,-8.773686408996582,-16.07635498046875,0.057981301099061966,0.11023622006177902,9.559980392456055,1.441786289215088,4.171731948852539,0.9545843601226807,0.6355101466178894,11.587555885314941,7.415823936462402,0.025195470079779625,0.13385826349258423,-124.79261779785156,21.126131057739258,64.38143920898438,0.9499314427375793,0.6499392986297607,-89.4698486328125,-153.85128784179688,0.38943856954574585,0.24803149700164795,0.6991417407989502,0.05512181296944618,0.2767791748046875,0.9627830982208252,0.6990464329719543,0.8932732939720154,0.6164941191673279,0.0034555229358375072,0.05511811003088951,36.90234375,26.92200469970703,87.0,0.9217787384986877,0.6408264636993408,93.0,6.0,0.5843137502670288,0.011811023578047752
formant__vosm__256_1024.pt,-9.539417266845703,1.5509129762649536,7.983606338500977,0.9889989495277405,0.5848607420921326,-6.399374008178711,-14.382980346679688,0.39723101258277893,0.6811023354530334,11.141876220703125,0.26990440487861633,1.3177070617675781,0.9789522290229797,0.6753036379814148,11.880073547363281,10.562366485595703,0.22864238917827606,0.7755905389785767,-81.01655578613281,8.261037826538086,38.55048751831055,0.9792699217796326,0.6348300576210022,-59.857181549072266,-98.40766906738281,5.442617416381836,0.7755905389785767,0.5195808410644531,0.040813982486724854,0.20734453201293945,0.9826288223266602,0.6987801790237427,0.6306465268135071,0.4233019948005676,0.011958888731896877,0.4055117964744568,69.57421875,17.193317413330078,84.0,0.9697979688644409,0.7410416603088379,124.0,40.0,11.678431510925293,0.7440944910049438
harmonics__shrinking_saws__256_1024.pt,-8.437410354614258,0.6210354566574097,2.254824638366699,0.9764235615730286,0.6222038865089417,-7.569438934326172,-9.824263572692871,0.11317276209592819,0.7992125749588013,11.596596717834473,0.1637837439775467,0.6666288375854492,0.974477231502533,0.6510339379310608,11.935487747192383,11.268858909606934,0.048423971980810165,0.4015747904777527,-94.00418090820312,4.051914215087891,18.452308654785156,0.9810579419136047,0.6126987934112549,-84.62067413330078,-103.07298278808594,0.947712242603302,0.28740158677101135,0.5151435136795044,0.03392218425869942,0.14618316292762756,0.9894682765007019,0.5352185368537903,0.5477579832077026,0.4015748202800751,0.002216737950220704,0.4015747904777527,83.203125,5.922849655151367,31.0,0.9786472320556641,0.7562722563743591,102.0,71.0,2.5843136310577393,0.4803149700164795
basics__saw_dual_3__158_1024.pt,-10.480857849121094,2.387044668197632,9.188197135925293,0.9860856533050537,0.5075650215148926,-8.6882963180542,-17.876493453979492,0.08182822167873383,0.03205128386616707,10.893820762634277,0.06820777803659439,0.42374134063720703,0.9201174974441528,0.7326637506484985,11.24388599395752,10.820144653320312,0.008056397549808025,0.32692307233810425,-101.78942108154297,3.188600778579712,13.97442626953125,0.9231021404266357,0.6674695611000061,-91.15345001220703,-105.12787628173828,0.28320279717445374,0.49358972907066345,0.32462042570114136,0.07284998148679733,0.3370444178581238,0.9834935665130615,0.5989758372306824,0.47056111693382263,0.13351671397686005,0.003085880074650049,0.18589743971824646,54.468353271484375,5.950614929199219,39.0,0.9845176339149475,0.7309763431549072,79.0,40.0,2.5222930908203125,0.48076921701431274
complex__xmod_drive__256_1024.pt,-9.975486755371094,1.2887448072433472,5.265265464782715,0.9575722217559814,0.48702001571655273,-6.677461624145508,-11.942727088928223,0.09538403898477554,0.05118110403418541,12.654293060302734,0.2191298007965088,0.9454355239868164,0.9807155728340149,0.29058414697647095,13.080082893371582,12.134647369384766,0.008297987282276154,0.019685039296746254,-41.223445892333984,9.268904685974121,36.95105743408203,0.9748779535293579,0.3722441494464874,-22.9119873046875,-59.86304473876953,0.35270488262176514,0.05511811003088951,0.4572555422782898,0.0830102488398552,0.41114240884780884,0.9918767213821411,0.550639808177948,0.5345602631568909,0.12341786175966263,0.0021622844506055117,0.019685039296746254,188.68359375,104.17570495605469,361.0,0.9379782676696777,0.475593626499176,425.0,64.0,3.760784387588501,0.06692913174629211
vintage__jn6_double_saws__84_1024.pt,-9.551081657409668,0.9190711975097656,4.784760475158691,0.9858535528182983,0.6938901543617249,-7.508042335510254,-12.292802810668945,0.591746985912323,0.5853658318519592,10.61471176147461,1.1259714365005493,3.7039260864257812,0.9510884284973145,0.6030837297439575,12.52345085144043,8.819524765014648,0.10105086117982864,0.3658536672592163,-99.50761413574219,25.51556968688965,81.15958404541016,0.9275045990943909,0.6713920831680298,-50.35643768310547,-131.51602172851562,2.012512683868408,0.3658536672592163,0.2656567394733429,0.057874441146850586,0.20289099216461182,0.9541170001029968,0.6981963515281677,0.37137681245803833,0.1684858202934265,0.02357742376625538,0.4878048896789551,71.0952377319336,47.60951232910156,154.0,0.9224755167961121,0.7183244228363037,166.0,12.0,5.433734893798828,0.4146341383457184
formant__digital_ah__256_1024.pt,-10.953981399536133,0.8404065370559692,3.193584442138672,0.927496075630188,0.39111772179603577,-8.72626781463623,-11.919852256774902,0.03952078893780708,0.011811023578047752,12.76866340637207,0.048992305994033813,0.1804065704345703,0.9581397771835327,0.4590241312980652,12.872349739074707,12.691943168640137,0.0013746037147939205,0.027559055015444756,-51.534217834472656,6.712118148803711,17.265029907226562,0.9121959805488586,0.6608735918998718,-41.3707275390625,-58.63575744628906,0.071510910987854,0.07874015718698502,0.5118453502655029,0.018621521070599556,0.07845494151115417,0.9510900378227234,0.5822446942329407,0.5643686652183533,0.4859137237071991,0.0006047267816029489,0.019685039296746254,113.1875,21.691146850585938,80.0,0.9351155161857605,0.7205659747123718,167.0,87.0,0.7529411911964417,0.13385826349258423
filter__dark_throaty__254_1024.pt,-10.184008598327637,0.4823016822338104,2.8809642791748047,0.9934701919555664,0.5132455825805664,-9.297679901123047,-12.178644180297852,0.04251742735505104,0.1865079402923584,8.809678077697754,1.234544277191162,3.8862991333007812,0.9548085331916809,0.6580849885940552,10.819429397583008,6.933130264282227,0.01890038512647152,0.1984127014875412,-148.17913818359375,12.151982307434082,37.831390380859375,0.8799314498901367,0.7223750352859497,-120.91105651855469,-158.74244689941406,0.2883978486061096,0.5873016119003296,0.6446000933647156,0.022656509652733803,0.08153653144836426,0.9568714499473572,0.6047427654266357,0.6932785511016846,0.6117420196533203,0.0011620643781498075,0.2738095223903656,29.11811065673828,14.93284797668457,49.0,0.952985405921936,0.6744328141212463,57.0,8.0,0.3083004057407379,0.0515873022377491
basics__fm_feedback__255_1024.pt,-9.213883399963379,0.4555341303348541,1.451014518737793,0.967557966709137,0.5255618095397949,-8.617082595825195,-10.068097114562988,0.009942542761564255,0.49802371859550476,7.305180549621582,1.6178497076034546,5.525064468383789,0.8999048471450806,0.7339092493057251,11.347283363342285,5.822218894958496,0.056099869310855865,0.6047430634498596,-156.45767211914062,10.2847900390625,52.90253448486328,0.6372131705284119,0.8537716865539551,-107.00623321533203,-159.9087677001953,0.25880107283592224,0.7114624381065369,0.7947707176208496,0.11276470869779587,0.38978874683380127,0.961517870426178,0.6659629344940186,0.9999232292175293,0.610134482383728,0.0025116249453276396,0.6086956262588501,8.898038864135742,8.603549003601074,35.0,0.9112028479576111,0.767026424407959,36.0,1.0,0.15354330837726593,0.007905138656497002
retro__sweep_saw_1__185_1024.pt,-14.005237579345703,4.181567192077637,14.067728996276855,0.9798486232757568,0.5895856618881226,-10.540299415588379,-24.608028411865234,0.08221812546253204,0.5519125461578369,10.941548347473145,0.47205039858818054,2.176325798034668,0.9824151396751404,0.6518558859825134,11.891727447509766,9.715401649475098,0.053022876381874084,0.5737704634666443,-145.01492309570312,12.608509063720703,47.86206817626953,0.9069624543190002,0.7825549244880676,-110.22469329833984,-158.08676147460938,3.1271004676818848,0.6612021923065186,0.5187381505966187,0.04669659584760666,0.20680251717567444,0.9893327355384827,0.5325585007667542,0.5544041395187378,0.34760162234306335,0.0027817883528769016,0.5191256999969482,9.551351547241211,5.895725250244141,21.0,0.91611647605896,0.7313219904899597,24.0,3.0,0.135869562625885,0.01092896144837141
basics__sync_digital__184_1024.pt,-8.263198852539062,1.1415351629257202,4.183603763580322,0.9816815257072449,0.5942135453224182,-7.086897373199463,-11.270501136779785,0.07258487492799759,0.5714285969734192,12.925176620483398,0.07307619601488113,0.32408809661865234,0.9887222647666931,0.5132278203964233,13.00740909576416,12.683320999145508,0.010393070057034492,0.5659340620040894,-39.23411560058594,2.5262935161590576,12.188499450683594,0.9882861971855164,0.6303617358207703,-35.110145568847656,-47.29864501953125,0.5594030618667603,0.6208791136741638,0.5072700381278992,0.04680771380662918,0.24650368094444275,0.992107093334198,0.5603574514389038,0.5617262125015259,0.31522253155708313,0.007977922447025776,0.5329670310020447,146.6086883544922,30.377031326293945,131.0,0.9694302082061768,0.7137494683265686,220.0,89.0,8.076502799987793,0.34065935015678406
basics__basic_shapes__4_1024.pt,-10.189407348632812,1.045151710510254,2.5386962890625,0.7404252886772156,0.6501381993293762,-8.888946533203125,-11.427642822265625,1.3016605377197266,0.5,9.943191528320312,3.8673319816589355,7.324314117431641,0.669811487197876,0.754604697227478,13.256143569946289,5.931829452514648,2.4417026042938232,0.5,-97.778076171875,69.41108703613281,124.30265808105469,0.5530052185058594,0.6157384514808655,-35.638431549072266,-159.9410858154297,42.81003189086914,0.5,0.887188196182251,0.22562354803085327,0.4512472152709961,0.7924812436103821,0.8649734854698181,1.0000001192092896,0.5487529039382935,0.3008314371109009,0.5,39.5,46.857940673828125,100.0,0.5341126322746277,0.9087096452713013,101.0,1.0,50.0,0.5
filter__nasal__27_1024.pt,-9.221868515014648,0.5619016289710999,2.1464691162109375,0.9509544372558594,0.5941930413246155,-8.120728492736816,-10.267197608947754,0.26098892092704773,0.20000000298023224,11.852846145629883,0.3903981149196625,1.14825439453125,0.8889127373695374,0.7544116377830505,12.540657043457031,11.392402648925781,0.04764626547694206,0.11999999731779099,-68.04991149902344,6.940418720245361,23.618968963623047,0.9284685850143433,0.7425012588500977,-54.8258171081543,-78.44478607177734,1.0147870779037476,0.2800000011920929,0.5285710096359253,0.04017195105552673,0.13679403066635132,0.9346697926521301,0.5517438650131226,0.6054278016090393,0.468633770942688,0.011990010738372803,0.20000000298023224,98.55555725097656,36.406185150146484,127.0,0.9330161809921265,0.724959135055542,166.0,39.0,5.346153736114502,0.11999999731779099
instrument__organ__256_1024.pt,-13.765448570251465,1.1033533811569214,8.82426929473877,0.9806051850318909,0.7475464940071106,-7.26755428314209,-16.09182357788086,0.29587510228157043,0.5078740119934082,13.208956718444824,0.10560955107212067,0.7231340408325195,0.9955712556838989,0.5518425703048706,13.378458023071289,12.65532398223877,0.04189613088965416,0.6535432934761047,-64.21217346191406,3.605147361755371,22.32720184326172,0.9756741523742676,0.7258152961730957,-49.12989807128906,-71.45709991455078,1.3867267370224,0.5433070659637451,0.42167431116104126,0.060952574014663696,0.3066120445728302,0.9823062419891357,0.5020993947982788,0.5854426622390747,0.2788306176662445,0.0072408695705235004,0.3976377844810486,28.3046875,9.067985534667969,105.0,0.953687846660614,0.9053805470466614,124.0,19.0,2.56862735748291,0.4409448802471161
distortion__wow__18_1024.pt,-7.557340621948242,3.049525737762451,9.179216384887695,0.9478715658187866,0.6582759618759155,-4.945413112640381,-14.124629020690918,0.8567089438438416,0.375,12.634819984436035,0.21030229330062866,0.7099771499633789,0.9547897577285767,0.6680479049682617,12.86357593536377,12.15359878540039,0.07370416074991226,0.375,-51.6842155456543,7.158328533172607,25.097949981689453,0.9490595459938049,0.671455979347229,-40.863643646240234,-65.96159362792969,3.6377828121185303,0.5,0.4683549702167511,0.07559788972139359,0.31031933426856995,0.9432090520858765,0.7129390835762024,0.6367228031158447,0.3264034688472748,0.056928712874650955,0.5625,120.33333587646484,63.118003845214844,187.0,0.9078869819641113,0.678741455078125,218.0,31.0,32.882354736328125,0.5
complex__ripped_sync__29_1024.pt,-9.653690338134766,0.8161566853523254,3.9975686073303223,0.9432864189147949,0.7772223353385925,-6.963721752166748,-10.96129035949707,0.6506577730178833,0.6296296119689941,12.20746898651123,0.06509756296873093,0.2575645446777344,0.943604052066803,0.7302991151809692,12.358362197875977,12.100797653198242,0.04294511303305626,0.6296296119689941,-67.92725372314453,5.750117301940918,22.454158782958984,0.974288821220398,0.6344373822212219,-62.068668365478516,-84.5228271484375,2.3671352863311768,0.6666666865348816,0.2966293394565582,0.08432822674512863,0.2578142285346985,0.853795051574707,0.7768440246582031,0.47370973229408264,0.21589551866054535,0.0238953847438097,0.5555555820465088,118.03448486328125,17.957256317138672,97.0,0.9684872031211853,0.72676682472229,175.0,78.0,13.428571701049805,0.5925925970077515
filter__acid_pulse__72_1024.pt,-20.5467472076416,4.205333709716797,13.601471900939941,0.9571949243545532,0.6559263467788696,-14.509469032287598,-28.11094093322754,0.19883489608764648,0.014285714365541935,7.81966495513916,1.2744660377502441,4.301667213439941,0.9248321652412415,0.7296350598335266,10.489068984985352,6.18740177154541,0.07386095821857452,0.20000000298023224,-143.64385986328125,8.195178031921387,35.42889404296875,0.8994000554084778,0.8173779249191284,-116.15362548828125,-151.58251953125,1.259785771369934,0.5428571701049805,0.35210973024368286,0.07066882401704788,0.19917532801628113,0.9269993305206299,0.6816306710243225,0.4578874707221985,0.25871214270591736,0.0036960295401513577,0.4285714328289032,21.23611068725586,14.7538423538208,57.0,0.9047443866729736,0.7880998253822327,63.0,6.0,0.9154929518699646,0.11428571492433548
basics__saw_dual_2__111_1024.pt,-16.315397262573242,0.7082557082176208,4.843128204345703,0.9900491237640381,0.5163537263870239,-13.831064224243164,-18.674192428588867,0.09224393218755722,0.4678899049758911,12.062849998474121,0.5396642088890076,2.01654052734375,0.9792349338531494,0.5830814838409424,12.67822265625,10.66168212890625,0.03243834897875786,0.24770642817020416,-73.8218002319336,14.244858741760254,54.06354904174805,0.9829648733139038,0.5591433644294739,-61.42387771606445,-115.4874267578125,0.7946016192436218,0.3211009204387665,0.5291453003883362,0.034268610179424286,0.2913179397583008,0.9954259395599365,0.4643856883049011,0.626555860042572,0.33523792028427124,0.006727326661348343,0.19266055524349213,219.96395874023438,35.32573699951172,124.0,0.9691888689994812,0.45146551728248596,274.0,150.0,4.318181991577148,0.35779815912246704
harmonics__spectral_3__8_1024.pt,-8.79355239868164,1.0439739227294922,2.734905242919922,0.8284291625022888,0.7819827198982239,-7.335180282592773,-10.070085525512695,1.2088773250579834,0.5,9.223533630371094,1.712850570678711,5.0374345779418945,0.9141436219215393,0.6744466423988342,10.976673126220703,5.939238548278809,1.7711305618286133,0.5,-159.36624145507812,0.38274258375167847,1.2209625244140625,0.8583034873008728,0.8646118640899658,-158.64239501953125,-159.8633575439453,0.4294215738773346,0.5,0.6803107261657715,0.26326751708984375,0.6059261560440063,0.7897562384605408,0.7494727969169617,0.9974139332771301,0.3914877474308014,0.13199388980865479,0.5,5.375,4.172614574432373,12.0,0.7941519021987915,0.8768840432167053,13.0,1.0,5.142857074737549,0.5
collection__aureolin__256_1024.pt,-11.079773902893066,1.131417989730835,4.040236473083496,0.9455047845840454,0.2939855754375458,-8.55710220336914,-12.597338676452637,0.05379708483815193,0.011811023578047752,12.502362251281738,0.20639945566654205,0.7507972717285156,0.8393458724021912,0.7639605402946472,13.114741325378418,12.363944053649902,0.003123062662780285,0.035433072596788406,-53.2403678894043,4.574376106262207,15.67095947265625,0.9709343910217285,0.5205878615379333,-46.20368194580078,-61.87464141845703,0.1292237490415573,0.20472441613674164,0.3831723630428314,0.03706507757306099,0.11582064628601074,0.9047185778617859,0.718989372253418,0.46473070979118347,0.34891006350517273,0.0005119662382639945,0.015748031437397003,148.06640625,27.40143585205078,111.0,0.9842603802680969,0.5095915198326111,183.0,72.0,1.0470588207244873,0.07874015718698502
filter__modern_sweep_1__21_1024.pt,-11.266736030578613,0.7053185105323792,2.6250391006469727,0.9684698581695557,0.6230557560920715,-10.514768600463867,-13.13980770111084,0.3362090587615967,0.2631579041481018,10.068586349487305,2.210825204849243,6.027263641357422,0.9049974679946899,0.6826198101043701,12.9476318359375,6.920368194580078,0.3376081585884094,0.05263157933950424,-128.3533935546875,29.095590591430664,73.29161834716797,0.8284631371498108,0.6681459546089172,-85.96698760986328,-159.25860595703125,4.6683454513549805,0.05263157933950424,0.6140740513801575,0.0497402660548687,0.1761191487312317,0.9367550015449524,0.6117109656333923,0.7081472277641296,0.532028079032898,0.01812455616891384,0.15789473056793213,51.80952453613281,49.840362548828125,163.0,0.7979857921600342,0.7499309182167053,173.0,10.0,15.5,0.15789473056793213
harmonics__biharmonic_steps__70_1024.pt,-7.087845325469971,0.44994521141052246,1.3301615715026855,0.9595799446105957,0.6094872355461121,-6.746527194976807,-8.076688766479492,0.019277703016996384,0.0,7.136207580566406,0.5865536332130432,1.6767826080322266,0.920716404914856,0.672714352607727,8.026544570922852,6.349761962890625,0.024301210418343544,0.0,-159.71690368652344,0.04796344041824341,0.138458251953125,0.9086867570877075,0.6927774548530579,-159.63839721679688,-159.77685546875,0.0021035014651715755,0.0,0.5694596171379089,0.4846416711807251,0.985612690448761,0.8737733960151672,0.691990852355957,0.9941908717155457,0.008578174747526646,0.08454170823097229,0.0,2.0,0.0,0.0,,,2.0,2.0,0.0,0.0
retro__percusive_organ__184_1024.pt,-11.413703918457031,1.5111329555511475,5.871747970581055,0.9669911861419678,0.617597758769989,-8.457914352416992,-14.329662322998047,0.12201471626758575,0.38461539149284363,12.497443199157715,0.21333450078964233,0.8058261871337891,0.977087140083313,0.6888100504875183,12.828969955444336,12.023143768310547,0.03392786532640457,0.5659340620040894,-75.84222412109375,18.50787925720215,65.40409851074219,0.9661823511123657,0.7040141820907593,-44.032779693603516,-109.43688201904297,2.4411962032318115,0.5384615659713745,0.6156182289123535,0.15913693606853485,0.6236653327941895,0.9653820991516113,0.7147757411003113,0.9642906188964844,0.3406253159046173,0.022275473922491074,0.4175824224948883,27.880434036254883,34.817508697509766,177.0,0.8834486603736877,0.8414064645767212,178.0,1.0,4.431694030761719,0.2142857164144516
distortion__jn60_bitter__92_1024.pt,-7.077184200286865,2.036669969558716,7.199808120727539,0.9533064961433411,0.6919695138931274,-3.0577991008758545,-10.257607460021973,0.3078796863555908,0.3333333432674408,12.766845703125,0.6750168800354004,3.6202478408813477,0.9915351867675781,0.563781201839447,13.356588363647461,9.736340522766113,0.07915672659873962,0.5222222208976746,-36.137264251708984,19.283376693725586,99.16185760498047,0.9907246232032776,0.5564117431640625,-18.01128387451172,-117.17314147949219,2.198427200317383,0.4333333373069763,0.32886451482772827,0.05240672826766968,0.24092096090316772,0.9721100330352783,0.7430775761604309,0.461943656206131,0.22102269530296326,0.03044714219868183,0.5555555820465088,311.5108642578125,112.10331726074219,461.0,0.9784934520721436,0.632318377494812,485.0,24.0,18.934066772460938,0.4444444477558136
harmonics__crispy_sines__235_1024.pt,-8.573573112487793,0.7294557690620422,3.391669750213623,0.9772787094116211,0.6923119425773621,-6.700829029083252,-10.092498779296875,0.05439361184835434,0.07725322246551514,12.203895568847656,0.3312801122665405,1.294194221496582,0.9582481384277344,0.6902180314064026,13.021685600280762,11.72749137878418,0.015316237695515156,0.09012875705957413,-79.97403717041016,15.087357521057129,63.39796829223633,0.959296703338623,0.7158150672912598,-38.7636833190918,-102.16165161132812,0.5240387320518494,0.08154506236314774,0.26161566376686096,0.08842945843935013,0.3175050616264343,0.9484061598777771,0.6248039603233337,0.4576875865459442,0.1401825249195099,0.005339035764336586,0.06866952776908875,25.536170959472656,24.8250675201416,103.0,0.8923951983451843,0.7802470922470093,109.0,6.0,0.8205128312110901,0.10300429165363312
formant__real_voice__256_1024.pt,-10.244871139526367,1.4350183010101318,5.809718608856201,0.9731483459472656,0.42354872822761536,-7.208488941192627,-13.018207550048828,0.08141256123781204,0.12992125749588013,10.953176498413086,0.31518545746803284,1.2543401718139648,0.9834942817687988,0.521133303642273,11.398218154907227,10.143877983093262,0.053486257791519165,0.22440944612026215,-104.4607162475586,5.7659101486206055,28.887481689453125,0.9749404191970825,0.5694137215614319,-86.66889190673828,-115.5563735961914,1.2445241212844849,0.22440944612026215,0.34039896726608276,0.04956838861107826,0.19645977020263672,0.9708373546600342,0.5188627243041992,0.4462803900241852,0.24982061982154846,0.003489292459562421,0.20078739523887634,33.97265625,15.174127578735352,56.0,0.9465049505233765,0.6034408211708069,68.0,12.0,1.9725489616394043,0.14173229038715363
filter__sweep_1__32_1024.pt,-13.900738716125488,1.3187505006790161,5.679964065551758,0.9286739826202393,0.7405760288238525,-10.127423286437988,-15.807387351989746,0.6305720210075378,0.4000000059604645,8.240482330322266,0.7539766430854797,2.419452667236328,0.92179274559021,0.731509804725647,9.579012870788574,7.159560203552246,0.08774898946285248,0.06666667014360428,-138.55197143554688,4.5296406745910645,20.351356506347656,0.9573920369148254,0.7403073906898499,-126.35120391845703,-146.7025604248047,1.6554336547851562,0.4000000059604645,0.5637505054473877,0.06588448584079742,0.3594851493835449,0.9776108860969543,0.6427317261695862,0.7429161071777344,0.38343095779418945,0.03998556733131409,0.5333333611488342,18.3125,9.481518745422363,29.0,0.9203063249588013,0.7218775153160095,34.0,5.0,1.3225806951522827,0.20000000298023224
noise__bitter__130_1024.pt,-8.681022644042969,1.6944328546524048,9.710460662841797,0.9899956583976746,0.6657348275184631,-4.968944072723389,-14.679404258728027,1.0929592847824097,0.6875,13.00727367401123,0.15087373554706573,0.7397012710571289,0.9901972413063049,0.5894394516944885,13.21041202545166,12.470710754394531,0.061072275042533875,0.6640625,-41.856346130371094,8.696127891540527,40.10478210449219,0.9870085716247559,0.6519833207130432,-28.271141052246094,-68.37592315673828,5.226879596710205,0.6953125,0.5038665533065796,0.06072930246591568,0.3513585925102234,0.9854084253311157,0.773204505443573,0.6851598620414734,0.33380126953125,0.06515250355005264,0.609375,195.6692352294922,86.44910430908203,355.0,0.9666931629180908,0.7476781010627747,390.0,35.0,46.0155029296875,0.703125
instrument__nylon_guitar__43_1024.pt,-10.249895095825195,0.7763569951057434,3.4410672187805176,0.9204758405685425,0.8055965900421143,-7.726126194000244,-11.167193412780762,0.14017848670482635,0.3414634168148041,8.379240989685059,0.3683687746524811,1.5244026184082031,0.9058709144592285,0.7218388915061951,9.493687629699707,7.969285011291504,0.07429161667823792,0.4146341383457184,-143.1279296875,2.8426342010498047,10.523910522460938,0.9245232343673706,0.6553244590759277,-136.3978271484375,-146.92173767089844,0.810390293598175,0.5121951103210449,0.424228698015213,0.027559712529182434,0.09206658601760864,0.9360702037811279,0.6375778317451477,0.4728695750236511,0.3808029890060425,0.006249117199331522,0.26829269528388977,15.232558250427246,4.633404731750488,18.0,0.8534879684448242,0.8339576125144958,29.0,11.0,1.047619104385376,0.26829269528388977
instrument__strings_2__130_1024.pt,-18.464920043945312,5.7693867683410645,18.70014190673828,0.9461007714271545,0.5929234623908997,-8.234842300415039,-26.93498420715332,0.43116599321365356,0.140625,9.333732604980469,0.4422532916069031,1.648390769958496,0.9642711281776428,0.6470863819122314,10.191133499145508,8.542742729187012,0.08485119044780731,0.625,-128.12911987304688,5.570938587188721,21.024627685546875,0.9638099074363708,0.653385579586029,-116.79727172851562,-137.8218994140625,0.8641993999481201,0.5390625,0.17707523703575134,0.033817145973443985,0.166306734085083,0.9723480343818665,0.6725687980651855,0.273220419883728,0.10691367834806442,0.007989329285919666,0.3515625,17.453845977783203,4.687293529510498,21.0,0.9656566977500916,0.6598618030548096,30.0,9.0,1.3720930814743042,0.3515625
